,Gene,StatisticsValue,P-value,Adj P-value,Group6_PT_0,Group6_PT_0.01,Group6_PT_0.02,Group6_PT_0.03,Group6_PT_0.04,Group6_PT_0.05,Group6_PT_0.06,Group6_PT_0.07,Group6_PT_0.08,Group6_PT_0.09,Group6_PT_0.1,Group6_PT_0.11,Group6_PT_0.12,Group6_PT_0.13,Group6_PT_0.14,Group6_PT_0.15,Group6_PT_0.16,Group6_PT_0.17,Group6_PT_0.18,Group6_PT_0.19,Group6_PT_0.2,Group6_PT_0.21,Group6_PT_0.22,Group6_PT_0.23,Group6_PT_0.24,Group6_PT_0.25,Group6_PT_0.26,Group6_PT_0.27,Group6_PT_0.28,Group6_PT_0.29,Group6_PT_0.3,Group6_PT_0.31,Group6_PT_0.32,Group6_PT_0.33,Group6_PT_0.34,Group6_PT_0.35,Group6_PT_0.36,Group6_PT_0.37,Group6_PT_0.38,Group6_PT_0.39,Group6_PT_0.4,Group6_PT_0.41,Group6_PT_0.42,Group6_PT_0.43,Group6_PT_0.44,Group6_PT_0.45,Group6_PT_0.46,Group6_PT_0.47,Group6_PT_0.48,Group6_PT_0.49,Group6_PT_0.5,Group6_PT_0.51,Group6_PT_0.52,Group6_PT_0.53,Group6_PT_0.54,Group6_PT_0.55,Group6_PT_0.56,Group6_PT_0.57,Group6_PT_0.58,Group6_PT_0.59,Group6_PT_0.6,Group6_PT_0.61,Group6_PT_0.62,Group6_PT_0.63,Group6_PT_0.64,Group6_PT_0.65,Group6_PT_0.66,Group6_PT_0.67,Group6_PT_0.68,Group6_PT_0.69,Group6_PT_0.7,Group6_PT_0.71,Group6_PT_0.72,Group6_PT_0.73,Group6_PT_0.74,Group6_PT_0.75,Group6_PT_0.76,Group6_PT_0.77,Group6_PT_0.78,Group6_PT_0.79,Group6_PT_0.8,Group6_PT_0.81,Group6_PT_0.82,Group6_PT_0.83,Group6_PT_0.84,Group6_PT_0.85,Group6_PT_0.86,Group6_PT_0.87,Group6_PT_0.88,Group6_PT_0.89,Group6_PT_0.9,Group6_PT_0.91,Group6_PT_0.92,Group6_PT_0.93,Group6_PT_0.94,Group6_PT_0.95,Group6_PT_0.96,Group6_PT_0.97,Group6_PT_0.98,Group6_PT_0.99,Group6_PT_1
532,Eif2s3x,61.257,1.5788e-12,4.3643e-08,-0.32412,-0.3228481,-0.3214726,-0.3198998,-0.31803,-0.31576756,-0.3130108,-0.3096621,-0.30562271,-0.3007941,-0.2950774,-0.28837,-0.28058571,-0.27161326,-0.26136,-0.24972,-0.23660564,-0.2219108,-0.20554,-0.18739072,-0.16736815,-0.14537234,-0.12130464,-0.09506637,-0.06655888,-0.03568351,-0.0023416,0.03351785,0.07054443,0.10579267,0.13623051,0.15883,0.1705473,0.16957772,0.15783,0.13792,0.11249,0.08415224,0.055479,0.027786,0.00111137,-0.024561,-0.0492475,-0.0729652,-0.09573076,-0.1175608,-0.13847206,-0.15848123,-0.17760503,-0.19586016,-0.2132633,-0.22983122,-0.24558057,-0.26052807,-0.2746904,-0.2880843,-0.30072651,-0.3126337,-0.3238225,-0.3343097,-0.34411,-0.35324608,-0.36173,-0.36957645,-0.37680614,-0.38343444,-0.38947807,-0.39495371,-0.39987809,-0.4042679,-0.4081398,-0.41151063,-0.41439697,-0.4168156,-0.4187831,-0.4203163,-0.4214319,-0.4221466,-0.42247703,-0.42243995,-0.422052,-0.4213301,-0.420291,-0.41895063,-0.4173266,-0.4154352,-0.4132933,-0.4109175,-0.4083245,-0.4055311,-0.4025539,-0.39940966,-0.396115,-0.39269,-0.3891417,-0.38549628,-0.38177,-0.3779716,-0.3741258,-0.3702465,-0.3663505
533,Eif3h,53.227,7.6398e-11,2.1045e-06,-0.10144,-0.1144482,-0.1273691,-0.14011433,-0.1526,-0.16472609,-0.17641694,-0.1875806,-0.19812927,-0.207975,-0.2170301,-0.22521,-0.23241639,-0.23857198,-0.24359,-0.24737,-0.24983416,-0.2508938,-0.25046,-0.24844433,-0.24475947,-0.2393174,-0.23203023,-0.22281013,-0.21156921,-0.19821963,-0.18267,-0.16487629,-0.14575106,-0.12733384,-0.11172107,-0.10101,-0.09729412,-0.10185329,-0.11345,-0.13037,-0.15089,-0.17329663,-0.19591,-0.21786,-0.23914082,-0.25975,-0.27969544,-0.2989964,-0.31766127,-0.33570128,-0.35312757,-0.36995129,-0.38618361,-0.40183568,-0.4169187,-0.43144371,-0.44542199,-0.45886466,-0.4717829,-0.4841878,-0.49609057,-0.5075024,-0.5184344,-0.52889768,-0.5389,-0.54846298,-0.55759,-0.56628753,-0.57457492,-0.58246061,-0.58995574,-0.59707149,-0.603819,-0.6102094,-0.6162539,-0.6219637,-0.62734986,-0.6324236,-0.637196,-0.6416783,-0.6458817,-0.6498172,-0.65349611,-0.65692952,-0.660129,-0.6631045,-0.665868,-0.66843142,-0.6708048,-0.6729996,-0.675027,-0.6768982,-0.6786243,-0.6802165,-0.681686,-0.68304395,-0.684301,-0.68547,-0.6865597,-0.68758288,-0.68855,-0.689473,-0.6903622,-0.6912291,-0.6920849
534,Shmt2,57.683,8.8924e-12,2.4548e-07,-0.39826,-0.3884309,-0.3785623,-0.36860709,-0.35852,-0.34826332,-0.33778814,-0.327053,-0.31601458,-0.3046295,-0.2928546,-0.28065,-0.26796147,-0.25475671,-0.24099,-0.22661,-0.21158963,-0.1958719,-0.17942,-0.16218349,-0.14412613,-0.12520224,-0.10536848,-0.08458154,-0.06279807,-0.03997477,-0.016068,0.00893244,0.03409127,0.05739379,0.07676708,0.090138,0.09543468,0.09144106,0.079573,0.061751,0.039894,0.01592038,-0.0082883,-0.031772,-0.05450246,-0.076491,-0.0977513,-0.1182946,-0.13813362,-0.15728073,-0.17574828,-0.19354862,-0.21069411,-0.2271971,-0.24307,-0.25832503,-0.27297468,-0.28703125,-0.3005071,-0.3134146,-0.32576609,-0.3375739,-0.3488505,-0.35960809,-0.36986,-0.37961591,-0.38889,-0.39769626,-0.40604451,-0.41394796,-0.42141896,-0.42846987,-0.43511304,-0.4413608,-0.4472256,-0.45271969,-0.45785547,-0.4626453,-0.4671015,-0.4712365,-0.4750626,-0.4785921,-0.48183747,-0.48481101,-0.487525,-0.489992,-0.492224,-0.49423403,-0.4960338,-0.4976358,-0.4990526,-0.5002963,-0.5013794,-0.5023143,-0.5031132,-0.5037886,-0.504353,-0.50482,-0.505197,-0.50550169,-0.50574,-0.5059381,-0.5060946,-0.5062263,-0.5063457
535,Pds5a,45.652,2.9101e-09,7.9817e-05,-0.48071,-0.4641599,-0.4476059,-0.43104679,-0.41448,-0.39790283,-0.38131286,-0.3647075,-0.34808409,-0.3314401,-0.3147731,-0.29808,-0.28135925,-0.26460736,-0.24782,-0.231,-0.21414093,-0.19724,-0.1803,-0.1633044,-0.14626465,-0.1291735,-0.11202837,-0.0948267,-0.07756592,-0.06024345,-0.042857,-0.02541898,-0.00840775,0.00717093,0.02028231,0.029892,0.03496449,0.03490419,0.030459,0.022633,0.012433,0.00086393,-0.01109,-0.022924,-0.03461852,-0.046176,-0.05759789,-0.0688874,-0.08004662,-0.09107772,-0.10198302,-0.11276482,-0.12342539,-0.13396702,-0.144392,-0.15470264,-0.16490119,-0.17498996,-0.1849712,-0.1948473,-0.20462042,-0.2142929,-0.2238671,-0.23334515,-0.24273,-0.25202227,-0.26123,-0.2703426,-0.27937467,-0.28832441,-0.2971941,-0.30598602,-0.31470246,-0.3233457,-0.3319181,-0.34042179,-0.34885919,-0.3572326,-0.3655442,-0.3737963,-0.3819913,-0.3901313,-0.39821878,-0.40625592,-0.414245,-0.4221884,-0.430088,-0.43794704,-0.4457669,-0.4535502,-0.4612991,-0.469016,-0.4767032,-0.484363,-0.4919976,-0.4996093,-0.5072,-0.51477,-0.5223301,-0.52987321,-0.5374,-0.5449274,-0.552443,-0.5599541,-0.5674629
536,Ndufb8,57.98,7.7034e-12,2.1269e-07,-0.43938,-0.424626,-0.4098706,-0.39512005,-0.38038,-0.36564389,-0.35092321,-0.3362174,-0.32152907,-0.3068606,-0.2922145,-0.27759,-0.26299927,-0.24843516,-0.2339,-0.21941,-0.20494665,-0.1905267,-0.17615,-0.16181604,-0.14753029,-0.13329426,-0.11911041,-0.10498125,-0.09090925,-0.0768969,-0.062947,-0.04907632,-0.03575165,-0.02394849,-0.01467039,-0.0089209,-0.00770319,-0.0115842,-0.01979,-0.031292,-0.045059,-0.06006177,-0.075291,-0.090232,-0.10486545,-0.1192,-0.13323446,-0.1469796,-0.16043843,-0.17361608,-0.18651753,-0.19914781,-0.21151195,-0.22361495,-0.2354618,-0.24705766,-0.2584074,-0.26951611,-0.2803888,-0.2910305,-0.30144618,-0.3116409,-0.3216198,-0.33138766,-0.34095,-0.35031082,-0.35948,-0.3684506,-0.37723927,-0.38584716,-0.39427929,-0.40254069,-0.41063636,-0.4185713,-0.4263507,-0.43397931,-0.44146234,-0.4488048,-0.4560116,-0.4630879,-0.4700386,-0.4768688,-0.48358349,-0.49018772,-0.496686,-0.5030848,-0.509388,-0.51560029,-0.5217275,-0.5277743,-0.5337458,-0.5396469,-0.5454829,-0.5512585,-0.5569789,-0.56264909,-0.568274,-0.57386,-0.5794086,-0.58492811,-0.59042,-0.5958969,-0.6013562,-0.6068054,-0.6122496
537,Clta,61.579,1.351e-12,3.7354e-08,-0.54602,-0.5321291,-0.5182089,-0.50423264,-0.49017,-0.47599983,-0.46168723,-0.4472064,-0.43252947,-0.4176283,-0.4024748,-0.38704,-0.37129896,-0.35522054,-0.33878,-0.32194,-0.30468693,-0.2869828,-0.2688,-0.25011718,-0.23089954,-0.21112132,-0.19075451,-0.16977105,-0.14814294,-0.12584214,-0.10284,-0.07913945,-0.05559508,-0.03403753,-0.01634971,-0.0044145,-0.0001144,-0.00454084,-0.016356,-0.033759,-0.054947,-0.07811698,-0.1015,-0.12421,-0.14620241,-0.1675,-0.18810247,-0.2080326,-0.22729844,-0.24591153,-0.26388356,-0.28122618,-0.29795106,-0.31406985,-0.3295942,-0.34453578,-0.35890622,-0.3727172,-0.3859804,-0.3987074,-0.41090989,-0.4225995,-0.433788,-0.44448696,-0.45471,-0.46446284,-0.47376,-0.48262046,-0.49104655,-0.49905305,-0.50665159,-0.51385385,-0.52067147,-0.5271161,-0.5331994,-0.53893309,-0.54432872,-0.549398,-0.5541526,-0.5586041,-0.5627643,-0.5666447,-0.57025701,-0.57361292,-0.576724,-0.5796021,-0.582259,-0.58470544,-0.5869541,-0.5890162,-0.5909035,-0.5926276,-0.5942002,-0.595633,-0.5969375,-0.59812547,-0.599209,-0.6002,-0.6011066,-0.6019449,-0.60272,-0.6034583,-0.6041568,-0.6048319,-0.6054953
538,Acin1,40.907,2.8092e-08,0.0007683,-0.068364,-0.0751272,-0.0818186,-0.08836594,-0.094697,-0.10073975,-0.10642211,-0.111672,-0.11641734,-0.1205861,-0.1241061,-0.12691,-0.12891172,-0.13005317,-0.13026,-0.12945,-0.12756714,-0.1245281,-0.12026,-0.1147019,-0.10777063,-0.0993978,-0.08951133,-0.07803916,-0.06490919,-0.05004935,-0.033388,-0.01488195,0.00462181,0.02326781,0.03914528,0.050343,0.05495195,0.05181207,0.042073,0.027326,0.0091607,-0.01083108,-0.031091,-0.050824,-0.07000338,-0.088639,-0.10673967,-0.1243146,-0.14137277,-0.15792329,-0.1739752,-0.18953759,-0.2046195,-0.21923001,-0.2333782,-0.24707308,-0.26032377,-0.27313932,-0.2855288,-0.2975013,-0.30906578,-0.3202314,-0.3310072,-0.34140231,-0.35143,-0.36108646,-0.37039,-0.37935641,-0.38798372,-0.39628467,-0.40426833,-0.41194377,-0.41932004,-0.4264062,-0.4332114,-0.43974456,-0.44601485,-0.4520313,-0.457803,-0.463339,-0.4686483,-0.4737401,-0.47862339,-0.48330722,-0.487801,-0.4921128,-0.496253,-0.50022947,-0.5040521,-0.5077297,-0.5112712,-0.5146859,-0.5179827,-0.5211708,-0.5242591,-0.52725673,-0.530173,-0.53302,-0.5357964,-0.53852213,-0.5412,-0.5438466,-0.5464635,-0.5490623,-0.551652
539,Lsm4,62.262,9.7025e-13,2.6833e-08,-0.45355,-0.4415302,-0.4294589,-0.41728019,-0.40494,-0.3923856,-0.37956228,-0.3664167,-0.352895,-0.3389436,-0.3245087,-0.30954,-0.29397378,-0.27776623,-0.26086,-0.2432,-0.22473873,-0.2054155,-0.18518,-0.16397584,-0.14175189,-0.11845358,-0.0940272,-0.06841902,-0.04157533,-0.01344241,0.016033,0.04686911,0.07799741,0.10711745,0.13186131,0.14986,0.15874932,0.157131,0.1466,0.12931,0.10743,0.08311182,0.058484,0.034624,0.01156556,-0.010705,-0.03220142,-0.0529358,-0.0729217,-0.09217217,-0.11070036,-0.1285194,-0.14564244,-0.1620826,-0.177853,-0.1929668,-0.20743712,-0.22127708,-0.2344998,-0.2471185,-0.2591462,-0.2705961,-0.2814813,-0.29181494,-0.30161,-0.31088009,-0.31964,-0.32789661,-0.33566946,-0.34296955,-0.34981001,-0.35620397,-0.36216457,-0.3677049,-0.3728382,-0.37757749,-0.38193595,-0.3859267,-0.3895629,-0.3928576,-0.3958241,-0.3984753,-0.40082455,-0.40288485,-0.404669,-0.4061913,-0.407464,-0.40849963,-0.4093124,-0.409915,-0.4103206,-0.4105424,-0.4105935,-0.410487,-0.410236,-0.40985372,-0.409353,-0.40875,-0.4080502,-0.40727395,-0.40643,-0.4055376,-0.4046037,-0.4036436,-0.4026704
540,Ube2d3,45.266,3.5e-09,9.5979e-05,-0.33367,-0.3253455,-0.3170058,-0.30863108,-0.3002,-0.29170646,-0.28312157,-0.2744316,-0.26561903,-0.2566664,-0.2475561,-0.23827,-0.22879263,-0.21910443,-0.20919,-0.19903,-0.18860379,-0.1778999,-0.1669,-0.15558131,-0.14393169,-0.13193181,-0.11956416,-0.10681123,-0.09365551,-0.08007949,-0.066066,-0.05161567,-0.03729591,-0.02431532,-0.0139178,-0.0073472,-0.00584718,-0.01014069,-0.019352,-0.032301,-0.047804,-0.06468219,-0.081777,-0.098497,-0.11482406,-0.13076,-0.14632282,-0.1615077,-0.17632491,-0.19078083,-0.20488193,-0.21863468,-0.2320455,-0.24512087,-0.2578672,-0.27029103,-0.28239872,-0.29419676,-0.3056916,-0.3168897,-0.32779744,-0.3384214,-0.3487679,-0.35884345,-0.36865,-0.37820755,-0.38751,-0.39656526,-0.40538285,-0.4139682,-0.42232776,-0.43046798,-0.43839531,-0.4461162,-0.4536371,-0.46096448,-0.46810477,-0.4750644,-0.4818499,-0.4884676,-0.4949241,-0.5012257,-0.50737898,-0.51339031,-0.519266,-0.525013,-0.530637,-0.5361454,-0.5415439,-0.5468391,-0.5520376,-0.5571458,-0.5621701,-0.567117,-0.5719929,-0.57680429,-0.581558,-0.58626,-0.590916,-0.59553384,-0.60012,-0.6046793,-0.6092197,-0.6137473,-0.6182684
541,Cers2,58.232,6.8226e-12,1.8841e-07,-0.3393,-0.3304575,-0.3215872,-0.3126548,-0.30363,-0.29447991,-0.28517536,-0.2756847,-0.26597696,-0.2560211,-0.2457861,-0.23524,-0.22435456,-0.21309604,-0.20143,-0.18934,-0.17677719,-0.1637198,-0.15014,-0.13599212,-0.12125986,-0.10590729,-0.0899034,-0.07321717,-0.05581758,-0.03767362,-0.018754,0.00094304,0.02058543,0.03838898,0.05251817,0.061137,0.06241173,0.0552772,0.041038,0.021453,-0.0017211,-0.02672664,-0.051842,-0.076188,-0.09974011,-0.12251,-0.14451558,-0.1657647,-0.18627213,-0.20605085,-0.22511388,-0.24347423,-0.26114492,-0.27813895,-0.2944693,-0.31014911,-0.32519126,-0.33960881,-0.3534148,-0.3666222,-0.37924398,-0.3912932,-0.402783,-0.41372617,-0.42414,-0.43402504,-0.44341,-0.45229396,-0.46069971,-0.46863702,-0.47611888,-0.48315832,-0.48976835,-0.495962,-0.5017522,-0.50715206,-0.51217455,-0.5168327,-0.5211395,-0.525108,-0.5287511,-0.532082,-0.53511358,-0.53785888,-0.540331,-0.5425427,-0.544507,-0.54623757,-0.5477467,-0.5490476,-0.5501533,-0.5510768,-0.5518312,-0.5524295,-0.5528845,-0.55320951,-0.553417,-0.55352,-0.5535338,-0.55346837,-0.55334,-0.5531554,-0.5529338,-0.5526862,-0.5524256
542,Tra2b,56.421,1.6367e-11,4.5157e-07,-0.37704,-0.3627353,-0.348433,-0.33412551,-0.31981,-0.30548478,-0.29114636,-0.2767925,-0.26242054,-0.248028,-0.2336122,-0.21917,-0.20470074,-0.19019989,-0.17567,-0.1611,-0.14648588,-0.1318355,-0.11714,-0.10240057,-0.08761092,-0.07276971,-0.05787434,-0.04292225,-0.02791086,-0.01283758,0.0023002,0.01749034,0.03229174,0.04577463,0.05698277,0.06496,0.06874996,0.06780137,0.062804,0.054687,0.044376,0.03280111,0.02087,0.0090485,-0.00264502,-0.014213,-0.02565685,-0.0369794,-0.04818249,-0.05926823,-0.0702387,-0.08109601,-0.09184224,-0.10247951,-0.1130099,-0.12343549,-0.1337584,-0.14398073,-0.1541045,-0.164132,-0.17406509,-0.183906,-0.1936568,-0.20331958,-0.2129,-0.22238946,-0.2318,-0.24113242,-0.25038655,-0.25956523,-0.26867056,-0.27770464,-0.28666956,-0.2955674,-0.3044003,-0.31317034,-0.32187959,-0.3305302,-0.3391242,-0.3476637,-0.3561508,-0.3645876,-0.37297619,-0.3813187,-0.389617,-0.3978738,-0.406091,-0.4142696,-0.422413,-0.4305229,-0.4386014,-0.4466505,-0.4546724,-0.4626691,-0.4706428,-0.47859547,-0.486529,-0.49445,-0.5023488,-0.5102386800000001,-0.51812,-0.525989,-0.5338537,-0.5417142,-0.5495726
543,Srsf3,58.728,5.3663e-12,1.4823e-07,-0.54789,-0.5245198,-0.5011781,-0.47788701,-0.45467,-0.43155761,-0.40856988,-0.3857338,-0.36307475,-0.3406179,-0.3183886,-0.29641,-0.27471367,-0.25331861,-0.23225,-0.21154,-0.19120647,-0.1712777,-0.15178,-0.13273474,-0.11417112,-0.09611311,-0.078586,-0.06161506,-0.04522557,-0.02944282,-0.014292,0.00018966,0.01362195,0.0252333,0.03423103,0.039822,0.04121499,0.03798373,0.030832,0.020679,0.0084449,-0.00495194,-0.018611,-0.03207,-0.0453141,-0.058346,-0.0711699,-0.0837887,-0.09620627,-0.10842601,-0.12045148,-0.13228623,-0.14393378,-0.15539767,-0.1666814,-0.17778859,-0.18872268,-0.19948724,-0.2100858,-0.2205219,-0.23079902,-0.2409208,-0.2508906,-0.26071213,-0.27039,-0.27992426,-0.28932,-0.2985854,-0.30771818,-0.3167238,-0.32560581,-0.33436773,-0.3430131,-0.3515454,-0.3599683,-0.36828518,-0.37649964,-0.3846152,-0.3926354,-0.4005638,-0.4084039,-0.4161592,-0.42383323,-0.43142959,-0.438952,-0.4464033,-0.453788,-0.46110865,-0.4683695,-0.4755738,-0.4827251,-0.489827,-0.496883,-0.5038966,-0.5108713,-0.51781072,-0.524718,-0.5316,-0.5384524,-0.54528583,-0.5521,-0.5589033,-0.5656944,-0.5724784,-0.5792588
544,Ppid,63.253,6.0041e-13,1.6616e-08,-0.45172,-0.4358615,-0.4199735,-0.40401818,-0.38796,-0.37177132,-0.35541249,-0.3388519,-0.32205585,-0.3049908,-0.2876231,-0.26992,-0.2518451,-0.23336761,-0.21445,-0.19507,-0.17517749,-0.1547495,-0.13375,-0.11214471,-0.08990071,-0.06698411,-0.04336129,-0.01899862,0.00613753,0.03208078,0.058865,0.08648435,0.11379415,0.13835106,0.15764148,0.16915,0.17036909,0.15986104,0.13951,0.11185,0.079389,0.04465262,0.010111,-0.022978,-0.05458619,-0.084736,-0.11345295,-0.1407606,-0.16668344,-0.19124581,-0.214472,-0.2363863,-0.257013,-0.27637639,-0.2945008,-0.31141045,-0.32712971,-0.34168283,-0.3550941,-0.3673879,-0.3785884,-0.38872,-0.3978069,-0.40587342,-0.41294,-0.41904262,-0.42419,-0.4284219,-0.43175106,-0.43420563,-0.4358099,-0.43658816,-0.43656471,-0.4357638,-0.4342099,-0.43192703,-0.42893968,-0.4252721,-0.4209485,-0.4159934,-0.4104308,-0.4042852,-0.39758081,-0.39034196,-0.382593,-0.374358,-0.365661,-0.35652768,-0.3469809,-0.3370453,-0.3267454,-0.3161054,-0.3051495,-0.2939021,-0.2823874,-0.27062981,-0.258654,-0.24648,-0.2341423,-0.22165589,-0.20905,-0.1963429,-0.183565,-0.1707384,-0.1578876
545,Dazap1,69.481,2.9218e-14,8.1045e-10,-0.43136,-0.4195299,-0.4076438,-0.39564073,-0.38346,-0.3710499,-0.35834518,-0.3452896,-0.33182475,-0.3178921,-0.3034332,-0.28839,-0.27270279,-0.25631431,-0.23917,-0.2212,-0.20235414,-0.1825743,-0.1618,-0.13997396,-0.11703658,-0.09292975,-0.06759501,-0.04097387,-0.01300787,0.01636146,0.047193,0.07950381,0.11213117,0.14256523,0.16822349,0.18652,0.19488309,0.19178489,0.17898,0.15884,0.13375,0.10607505,0.078148,0.051156,0.02513463,6.7208e-05,-0.02406183,-0.0472684,-0.06956838,-0.0909777,-0.11151225,-0.13118795,-0.15002069,-0.16802638,-0.1852209,-0.20162023,-0.2172402,-0.23209674,-0.2462058,-0.2595832,-0.27224483,-0.2842067,-0.2954847,-0.30609461,-0.31605,-0.32537415,-0.33408,-0.34217253,-0.34968105,-0.356617,-0.36299628,-0.3688348,-0.37414846,-0.3789532,-0.3832648,-0.38709934,-0.39047261,-0.3934005,-0.3958991,-0.397984,-0.3996714,-0.4009771,-0.4019169,-0.40250683,-0.402763,-0.4027006,-0.402336,-0.40168561,-0.4007646,-0.3995891,-0.398175,-0.3965383,-0.3946948,-0.3926604,-0.3904511,-0.38808275,-0.385571,-0.38293,-0.3801824,-0.37733693,-0.37441,-0.3714233,-0.3683869,-0.3653187,-0.3622346
546,Nudc,74.743,2.2582e-15,6.2711e-11,-0.49414,-0.4756783,-0.457198,-0.43868579,-0.42013,-0.40150128,-0.38279704,-0.3639968,-0.34508458,-0.3260444,-0.3068602,-0.28752,-0.26799582,-0.24828368,-0.22836,-0.20822,-0.18783536,-0.1671953,-0.14628,-0.12508325,-0.10357927,-0.08175532,-0.0595954,-0.03708352,-0.01420367,0.00906015,0.032724,0.05677495,0.08035644,0.10165091,0.11878871,0.1299,0.13311611,0.1273677,0.11404,0.095004,0.072107,0.04721313,0.022142,-0.0021752,-0.02571236,-0.048482,-0.07049641,-0.0917689,-0.11231214,-0.13213887,-0.1512619,-0.16969403,-0.18744806,-0.20453677,-0.220973,-0.23676944,-0.25193898,-0.26649438,-0.2804484,-0.293814,-0.30660373,-0.3188305,-0.3305072,-0.34164647,-0.35226,-0.36236411,-0.37197,-0.3810858,-0.38973016,-0.39791391,-0.40564986,-0.4129508,-0.41982952,-0.4262988,-0.4323715,-0.43806031,-0.44337811,-0.4483377,-0.4529518,-0.4572332,-0.4611948,-0.4648493,-0.46820952,-0.47128828,-0.474098,-0.4766525,-0.478964,-0.48104442,-0.4829077,-0.4845663,-0.4860329,-0.4873205,-0.4884417,-0.4894093,-0.4902363,-0.49093526,-0.491519,-0.492,-0.4923925,-0.49270764,-0.49296,-0.4931588,-0.4933204,-0.4934565,-0.4935797
547,Ndufa8,63.141,6.3365e-13,1.7533e-08,-0.49726,-0.477101,-0.4569398,-0.43676602,-0.41657,-0.39635584,-0.37610686,-0.3558203,-0.33548982,-0.3151092,-0.2946722,-0.27417,-0.25360381,-0.23295992,-0.21223,-0.19142,-0.17051426,-0.1495068,-0.12839,-0.10716593,-0.08581998,-0.06434866,-0.04274571,-0.02100484,0.0008802,0.02291568,0.045108,0.06743546,0.08906642,0.10824597,0.12316923,0.13203,0.1330277,0.1251447,0.1098,0.088861,0.064218,0.0377455,0.011283,-0.01423,-0.03877105,-0.062355,-0.0849973,-0.1067147,-0.12752298,-0.14743798,-0.16647568,-0.18465205,-0.20198302,-0.21848456,-0.2341726,-0.24906311,-0.26317204,-0.27651532,-0.2891089,-0.3009688,-0.31211086,-0.3225511,-0.3323055,-0.3413899,-0.34982,-0.35761277,-0.36478,-0.37134732,-0.37732135,-0.38272115,-0.38756268,-0.39186188,-0.39563471,-0.3988971,-0.401665,-0.40395444,-0.40578128,-0.4071615,-0.408111,-0.4086459,-0.4087819,-0.4085351,-0.40792151,-0.40695696,-0.405657,-0.4040389,-0.402117,-0.3999086,-0.3974287,-0.3946936,-0.3917193,-0.3885216,-0.3851166,-0.3815202,-0.3777483,-0.37381692,-0.369742,-0.36554,-0.3612252,-0.35681529,-0.35233,-0.3477721,-0.3431708,-0.3385376,-0.3338884
548,Hspe1-ps2,58.014,7.5801e-12,2.0929e-07,-0.2449,-0.2486676,-0.2523109,-0.2557062,-0.25873,-0.2612567,-0.26316391,-0.2643271,-0.26462222,-0.2639253,-0.2621123,-0.25906,-0.25464225,-0.2487371,-0.24122,-0.23197,-0.2208532,-0.2077557,-0.19255,-0.17511248,-0.1553187,-0.13304481,-0.1081668,-0.08056067,-0.0501024,-0.016668,0.019867,0.05957036,0.10089973,0.14047518,0.17481753,0.20045,0.21388706,0.2130402,0.20006,0.1779,0.14954,0.11792092,0.085961,0.055137,0.02549462,-0.0029869,-0.03032637,-0.0565432,-0.08165675,-0.10568634,-0.12865135,-0.15057112,-0.17146502,-0.19135241,-0.2102526,-0.22818505,-0.24516901,-0.26122388,-0.276369,-0.2906238,-0.3040075,-0.3165396,-0.3282393,-0.33912608,-0.34922,-0.35853821,-0.3671,-0.37493078,-0.38204313,-0.38845865,-0.39419671,-0.39927666,-0.40371786,-0.4075397,-0.4107614,-0.4134025,-0.41548226,-0.41702,-0.4180352,-0.4185471,-0.4185751,-0.4181386,-0.41725683,-0.41594926,-0.414235,-0.412134,-0.409665,-0.40684776,-0.4037014,-0.4002453,-0.3964988,-0.3924814,-0.3882123,-0.383711,-0.3789968,-0.37408895,-0.369007,-0.36377,-0.3583977,-0.35290923,-0.34732,-0.3416613,-0.3359405,-0.330181,-0.3244022
549,Psmd11,48.616,7.0229e-10,1.9293e-05,-0.57195,-0.5520886,-0.5322189,-0.51233034,-0.49241,-0.47245859,-0.45245655,-0.4323978,-0.41227284,-0.3920723,-0.3717866,-0.35141,-0.33092227,-0.31032466,-0.2896,-0.26875,-0.24775665,-0.2266107,-0.2053,-0.18382736,-0.16217097,-0.14032551,-0.11828153,-0.09602958,-0.0735602,-0.05086394,-0.027931,-0.00477722,0.01787057,0.03847257,0.05544524,0.067205,0.07216883,0.06943424,0.060189,0.046023,0.028522,0.00927497,-0.010162,-0.028995,-0.04719953,-0.064786,-0.08176595,-0.0981482,-0.11394363,-0.12916243,-0.14381493,-0.15791143,-0.17146223,-0.18447762,-0.1969679,-0.20894336,-0.2204143,-0.23139102,-0.2418838,-0.251903,-0.2614588,-0.2705616,-0.2792216,-0.28744924,-0.29525,-0.3026483,-0.30964,-0.31624113,-0.32246095,-0.32831011,-0.33379889,-0.3389376,-0.34373653,-0.348206,-0.3523562,-0.35619762,-0.3597404,-0.3629949,-0.3659714,-0.3686801,-0.3711315,-0.3733358,-0.37530322,-0.37704414,-0.378569,-0.3798876,-0.381011,-0.38194858,-0.3827114,-0.3833094,-0.383753,-0.3840524,-0.384218,-0.38426,-0.3841888,-0.38401463,-0.383748,-0.3834,-0.3829772,-0.38249417,-0.38196,-0.3813839,-0.3807772,-0.38015,-0.3795125
